"id","winner","rated","victory_status_class","base_time","add_time","total_time","white_rating","black_rating","rating_dif_abs","rating_dif_class","opening_class","opening_eco_mod","opening_ply"
"F0rtsvLh","black",1,0,10,0,10,1500,1500,0,0,1,101,2
"vI6soB0y","white",1,0,25,25,36,1500,1571,71,-1,2,241,7
"RHqtUgcA","black",1,0,15,10,25,1367,1866,499,-1,0,0,1
"pCdIqYQn","white",1,1,10,0,10,1590,1373,217,1,1,100,2
"7DyaFpEQ","black",1,1,10,0,10,1377,1667,290,-1,0,0,1
"gDy9stbN","black",1,0,10,0,10,1558,1358,200,1,2,288,15
"4C9wlcMh","white",1,1,5,8,7,1476,1367,109,1,1,100,2
"J2JnXESd","black",1,0,5,8,12,1376,1469,93,-1,0,0,1
"fYXWmMQo","white",1,1,5,8,14,1460,1386,74,1,1,100,2
"0izXEQL0","white",1,0,10,0,10,1372,1408,36,-1,2,241,5
"C7ZN9Vt6","black",1,0,5,5,8,1373,2148,775,-1,1,140,4
"nXAMBzZC","black",0,1,8,0,8,1500,1395,105,1,2,200,2
"PDmTWzdY","white",1,1,8,0,8,1382,1414,32,-1,2,201,5
"l33LvAGO","black",1,0,15,5,21,1320,1400,80,-1,2,200,3
"VVMmBXVj","white",1,0,15,5,25,1383,1330,53,1,0,46,3
"J7LsFrHs","white",0,0,30,0,30,1383,1242,141,1,3,302,3
"nrOeTNGE","black",1,0,16,0,16,1469,1357,112,1,2,202,9
"o8It5NwS","white",0,0,25,0,25,959,1357,398,-1,0,0,4
"KYR2S7f1","white",0,0,25,0,25,1357,959,398,1,3,300,3
"lUfS2I5H","black",0,1,25,0,25,959,1357,398,-1,0,0,4
"RQKVDRu3","white",1,1,15,3,18,1541,1586,45,-1,1,134,9
"gzD3S9qf","white",1,0,30,5,31,1517,1320,197,1,2,240,4
"aqIy0Ek9","white",1,1,25,15,35,1569,1569,0,0,0,1,2
"F9LhXEvk","black",1,0,30,0,30,1563,1498,65,1,2,203,5
"scqVJjj2","white",1,0,10,10,16,1903,1512,391,1,4,420,8
"BoBZJpRS","white",1,1,20,0,20,1612,1450,162,1,1,113,5
"5VAOl0rA","white",0,0,15,15,24,1327,1450,123,-1,1,100,3
"TMNMnaD7","white",0,0,10,0,10,1245,1450,205,-1,1,112,5
"ERl5w1Lb","black",0,0,15,7,18,1921,1451,470,1,2,240,4
"XLvG0Fxw","white",1,0,10,0,10,1462,1464,2,0,0,0,3
"kI6eU49k","white",1,1,10,0,10,1450,1486,36,-1,2,233,6
"wbR4KA2i","white",1,0,10,0,10,1439,1418,21,1,2,233,5
"eTcONlGD","black",1,0,8,8,10,1728,1500,228,1,2,255,6
"AFrSI2mE","white",1,0,10,0,10,1547,1563,16,-1,1,102,4
"Of7utwYA","white",1,0,10,0,10,1863,1567,296,1,1,102,2
"MbJQrZqR","white",1,0,10,0,10,1559,1423,136,1,0,40,2
"57CfXLeQ","black",1,0,10,0,10,1570,1611,41,-1,1,106,7
"6jtIjE2R","white",1,0,10,0,10,1562,1582,20,-1,1,103,6
"jsfpSHaf","white",1,0,5,9,11,1576,1386,190,1,3,300,3
"CPDDgugd","white",1,1,5,8,10,1353,1595,242,-1,1,110,3
"RXnpG2TZ","white",1,0,16,7,22,1591,1326,265,1,3,300,3
"FgNBqN3z","black",1,0,10,10,16,1560,1580,20,-1,1,102,4
"ploTbJ6s","black",1,0,5,5,11,1727,1574,153,1,1,101,4
"hbxnJvqu","black",1,0,10,0,10,1579,1841,262,-1,4,400,4
"eZH6krXF","black",1,0,10,0,10,1877,1558,319,1,2,211,11
"qKXrw2ki","white",1,0,10,0,10,1536,1962,426,-1,0,45,3
"EHmTVpmX","black",1,1,10,7,17,1590,1515,75,1,1,101,4
"XUuJhAEP","white",1,0,10,0,10,1653,1522,131,1,0,80,2
"1CEn79ih","black",1,1,10,0,10,1675,1505,170,1,1,101,6
"EHODQ73d","black",1,1,10,0,10,1547,1491,56,1,1,101,6
"Wt4pO0yV","black",1,0,10,0,10,1507,1399,108,1,0,40,2
"IgqWb3wU","black",1,0,10,0,10,1482,1484,2,0,1,101,4
"TAdphcbm","black",1,0,10,0,10,1486,1909,423,-1,0,40,2
"63lPam9c","white",1,1,10,0,10,1919,1488,431,1,0,11,2
"I400IkFs","black",1,0,10,0,10,1488,2192,704,-1,0,45,2
"Q9Bk2G35","white",1,0,10,0,10,1470,1684,214,-1,3,300,3
"bubeMcp6","white",1,0,10,0,10,1586,1473,113,1,3,302,5
"pxoOFfHH","white",1,0,10,0,10,1548,1488,60,1,1,103,6
"Av8udV1F","black",1,1,10,0,10,1500,1501,1,0,0,45,2
"RIrGfA5F","black",1,1,10,0,10,1509,1487,22,1,1,105,8
"lFN4Gvv1","black",1,0,10,0,10,1495,1771,276,-1,0,45,2
"cJRIpA0K","white",1,0,5,5,8,1529,1639,110,-1,2,200,3
"4u0MUqHf","white",1,0,5,5,14,1631,1537,94,1,2,241,6
"68pMrUFp","black",1,0,5,5,8,1546,1621,75,-1,1,154,6
"hz2R5AX6","white",1,0,5,5,8,1568,1636,68,-1,2,200,5
"ZbjPJQvo","black",1,1,5,5,15,1354,1631,277,-1,2,200,5
"rbcpm9pr","white",1,1,5,5,11,1626,1384,242,1,1,153,7
"3fubUQ1L","black",1,0,5,5,8,1639,1813,174,-1,1,106,6
"QYc8zif6","black",1,0,5,5,5,1646,1795,149,-1,3,300,2
"afXDSWwS","white",1,0,5,5,6,1646,939,707,1,3,310,4
"kzO8xpo0","black",1,0,5,5,10,1657,1678,21,-1,1,108,8
"lfKoLKHr","white",1,0,5,5,10,1667,1668,1,0,1,106,5
"DcNnJYPu","black",1,0,5,5,8,1683,1599,84,1,2,230,4
"nBIWZ8Fi","black",1,1,5,5,11,1769,1659,110,1,0,10,2
"IIlpa2I0","black",1,1,5,5,10,1668,1761,93,-1,0,40,2
"Fl7n8wyn","white",1,0,5,5,12,1752,1677,75,1,0,15,2
"kATFCmb6","black",1,0,5,5,8,1688,1743,55,-1,1,143,10
"8BHaVwSf","white",1,0,5,5,8,1582,1704,122,-1,2,200,3
"JHs2yQVf","white",1,1,5,5,15,1693,1666,27,1,1,153,7
"WOwzREnN","black",1,0,5,5,8,1676,1680,4,0,2,200,3
"vCxVnALT","black",1,0,10,3,13,1142,1679,537,-1,3,300,3
"BAKj62Jt","white",1,1,10,3,11,1678,1148,530,1,2,221,10
"IhPROx4l","black",1,0,10,3,12,1154,1676,522,-1,0,0,1
"wwF013vq","black",1,0,10,3,12,1102,1685,583,-1,0,0,1
"UVCNEXse","white",1,1,10,3,13,1684,1107,577,1,2,201,4
"YeWcT5XP","black",1,0,5,5,11,1493,1678,185,-1,2,200,2
"mOQE6k1N","white",1,0,5,5,10,1525,1693,168,-1,3,302,3
"nIQ2d4S6","black",1,1,5,5,10,1709,1681,28,1,0,40,2
"PRsV872Z","black",1,0,5,5,10,1692,1699,7,0,0,3,2
"TQOTfC0X","white",1,0,5,5,8,1688,1704,16,-1,0,10,2
"XA0DImut","white",1,0,5,5,7,1699,1497,202,1,0,11,2
"SBB7hpZn","black",1,0,5,5,13,1703,1943,240,-1,0,15,2
"9LBbJAy5","black",1,0,5,5,11,1694,1692,2,0,2,210,6
"Z9FnkzxR","black",1,1,5,5,8,1572,1688,116,-1,2,201,5
"rt1IFgnN","black",1,1,5,5,10,1392,1684,292,-1,2,207,6
"m6bOuo2a","black",1,0,5,5,9,1707,1696,11,1,0,34,3
"d79KE45O","white",1,0,5,5,7,1684,1720,36,-1,3,308,7
"VzLpYJ1R","black",1,1,5,5,12,1733,1672,61,1,0,30,2
"wLCl9YNn","white",1,1,5,5,8,1721,1736,15,-1,4,461,6
"RSsb4wYF","white",1,0,5,5,9,1724,1733,9,0,0,8,4
"lm8AKQIn","black",1,1,5,5,15,1746,1712,34,1,0,11,2
"uiJ5thnm","white",1,1,5,5,8,1741,1496,245,1,0,13,2
"GHlw6n8z","black",1,0,15,15,26,1295,1240,55,1,3,311,7
"yLhzi5Dd","white",1,0,15,2,17,1430,1302,128,1,3,303,5
"brPQOL4Y","black",0,0,15,2,16,1302,1248,54,1,3,306,4
"gH21a6oq","black",1,0,10,0,10,1314,1270,44,1,3,320,5
"giix8ieL","white",0,0,15,2,17,1445,1314,131,1,3,331,5
"Un8lFrlI","black",1,0,15,15,38,1321,1451,130,-1,3,350,7
"xNeUwMhV","white",1,1,15,15,25,1300,1333,33,-1,1,152,6
"ckyHRYkd","white",1,0,15,2,16,1318,1449,131,-1,3,306,4
"qRI4whmd","black",1,0,15,2,16,1450,1303,147,1,0,73,17
"fE1B5wMl","white",1,1,15,2,16,1290,1367,77,-1,3,320,5
"pbX2HMso","black",1,0,15,2,18,1300,1330,30,-1,3,335,9
"TVcCQzD5","black",1,0,15,2,17,1209,1291,82,-1,0,1,5
"KYsVM4yI","black",1,0,15,2,16,1299,1418,119,-1,3,331,6
"e4kFuJQ9","white",0,0,40,20,42,1814,1299,515,1,2,250,5
"5FPLsNja","white",1,0,15,2,17,1348,1308,40,1,2,220,3
"uBwEbVAF","black",1,0,15,2,17,1318,1366,48,-1,3,320,5
"7sZ6ADlB","white",1,0,15,2,18,1324,1329,5,0,2,244,6
"1iCdDMNl","black",1,1,15,2,16,1345,1187,158,1,3,320,5
"8lPSOnVV","black",1,0,15,2,17,1352,1149,203,1,3,331,5
"BHUzGb7V","white",1,0,15,2,16,1403,1340,63,1,0,40,3
"W3fUpxff","white",1,1,15,2,16,1322,1072,250,1,3,320,5
"eCQSU6WF","black",1,0,15,2,17,1331,1382,51,-1,3,308,4
"sOofcpg2","white",1,0,15,2,16,1373,1341,32,1,3,321,6
"stoudusq","white",1,0,15,15,23,1350,1265,85,1,2,244,5
"Q8AA3Qby","black",1,0,15,15,30,1270,1299,29,-1,3,300,3
"R9lE5mr6","white",1,1,15,15,23,1223,1282,59,-1,1,101,4
"KKoEd9W4","white",1,0,15,15,19,1289,1306,17,-1,2,250,8
"AFBQ040C","black",1,0,15,15,23,1007,1268,261,-1,2,250,6
"jRosMYvP","white",1,0,10,0,10,1170,1179,9,0,2,221,5
"47I7Smmy","white",1,0,10,0,10,1442,1183,259,1,2,270,8
"mjeeolDf","white",1,0,15,15,19,1172,1170,2,0,2,242,5
"bn6tE2Gy","black",1,0,15,15,30,1178,1346,168,-1,1,118,8
"SQz0aocr","white",1,0,15,15,30,1171,1190,19,-1,2,253,9
"9bpYNzjf","white",1,0,15,15,28,1175,1329,154,-1,2,278,10
"faXIXTIb","black",1,0,15,15,20,1273,1160,113,1,3,300,2
"BvcCXIJt","white",1,0,10,0,10,1154,974,180,1,2,241,5
"FH8TvLSY","black",1,0,15,15,24,1167,1122,45,1,2,265,6
"99ONvKAR","white",1,0,10,0,10,1439,1171,268,1,2,270,10
"ukTTpK9V","white",1,0,15,15,33,1245,1170,75,1,2,253,9
"XwMJo8Hb","black",1,1,10,0,10,1250,1156,94,1,0,0,1
"Wxgi9dv0","black",1,0,10,0,10,1164,1263,99,-1,2,270,8
"zijw7opz","black",1,0,15,15,22,1173,1251,78,-1,1,130,5
"5XspUzEQ","black",1,1,15,15,25,1089,1165,76,-1,2,250,6
"mF8Y8wMD","white",1,0,10,0,10,1278,1173,105,1,2,220,3
"0iDlMyOe","black",1,0,15,15,30,1178,1391,213,-1,2,264,6
"S6w3WP4J","white",1,1,15,15,28,1164,1293,129,-1,2,270,10
"dMKJGAdC","white",1,0,10,0,10,1353,1170,183,1,2,253,7
"XRepUkbo","black",1,1,15,15,28,1030,1162,132,-1,3,302,3
"8qrohlbN","black",1,0,15,15,28,1176,1118,58,1,2,242,4
"YjfJDGGF","white",1,1,15,15,18,1353,1181,172,1,2,220,4
"z3qhi0Bd","white",1,0,15,15,30,1184,1184,0,0,2,244,5
"mN4q9WaV","white",1,0,15,15,20,1171,1252,81,-1,2,242,5
"o2qYkjN6","white",1,0,15,15,28,1157,1234,77,-1,2,255,7
"KCGLwr8V","black",1,0,15,15,18,1034,1149,115,-1,3,301,4
"snYK1vb6","white",1,1,15,15,22,1142,1226,84,-1,2,200,3
"tCGqQulN","black",1,1,15,15,36,1042,1133,91,-1,2,220,3
"d8WlBOrX","white",1,1,15,15,30,1123,1084,39,1,2,240,6
"pWKk30rV","white",1,1,15,15,28,1247,1122,125,1,2,220,3
"wQrRnpIt","black",1,1,15,15,28,1070,1112,42,-1,0,0,1
"qFF2fQKT","white",1,0,15,15,19,1099,1173,74,-1,2,215,7
"3hcX07ip","black",1,0,10,0,10,1114,1027,87,1,2,200,5
"bg6UbBVr","white",1,1,15,15,26,914,1133,219,-1,2,246,5
"qful43xo","white",1,1,15,15,38,1125,996,129,1,2,242,5
"tSsmRu5M","white",1,0,15,15,41,1242,1125,117,1,2,226,4
"FdDUEr14","black",1,0,15,15,30,1133,1234,101,-1,2,250,6
"KNp9mDXB","black",1,1,15,15,30,981,1127,146,-1,2,270,6
"SdKFE3PV","white",1,1,15,15,31,1111,1219,108,-1,2,248,7
"6eguvCWU","black",1,1,15,15,29,1126,1054,72,1,2,241,5
"BLTfqEmu","black",1,0,15,15,31,1147,908,239,1,1,100,4
"x0M9UzvX","black",1,0,15,15,16,914,1141,227,-1,0,0,1
"HDH18gtj","black",1,0,10,0,10,1984,1948,36,1,1,106,6
"lHNSzBps","black",1,0,10,0,10,1954,2158,204,-1,1,123,3
"PyEpiSJp","white",0,0,10,0,10,2008,1954,54,1,0,10,4
"yyxv1Rvw","black",0,0,10,0,10,1954,2008,54,-1,1,123,5
"15LAUrJ2","black",0,0,10,0,10,2008,1954,54,1,0,15,2
"A7XDlKwD","black",0,0,10,0,10,1954,2008,54,-1,0,1,2
"ihRvX5OV","white",1,1,10,0,10,2100,1960,140,1,0,45,2
"W8zaOGXs","black",1,0,10,0,10,1974,1899,75,1,0,1,2
"TpxYFubZ","white",1,0,10,0,10,2068,1982,86,1,1,109,11
"N7FMrhyD","white",1,0,10,0,10,1959,2028,69,-1,0,1,1
"leveeyFX","white",1,0,10,0,10,2005,1969,36,1,0,2,1
"cRu3Kf1o","white",1,1,10,0,10,1960,1868,92,1,0,1,2
"gShSMXDR","black",1,0,10,0,10,1964,2287,323,-1,1,100,5
"brC35BxF","white",1,1,10,0,10,1951,2049,98,-1,0,1,2
"fwGfUhX6","black",1,0,10,0,10,2149,1933,216,1,0,52,7
"h0irlyP1","black",1,1,10,0,10,1599,1929,330,-1,1,101,6
"eliy5ecl","black",1,0,10,0,10,1882,1919,37,-1,1,101,6
"3sNZxnJZ","black",1,1,10,0,10,1699,1914,215,-1,1,101,5
"fFfNpkab","black",1,0,10,0,10,1916,2285,369,-1,0,1,2
"k8bpLGVX","black",1,0,10,0,10,1936,1638,298,1,0,1,5
"inhWg7LE","black",1,0,10,0,10,1758,1929,171,-1,1,101,4
"s8b6pWX3","white",1,0,10,0,10,1265,1957,692,-1,1,100,5
"FGUuHBIN","white",1,1,10,0,10,1954,1578,376,1,4,490,9
"FfPQwkyj","white",0,0,5,5,10,1984,2050,66,-1,1,123,4
"jTvyCsWT","black",0,1,5,5,10,2050,1627,423,1,0,6,2
"qn5XNlhr","black",0,0,5,5,10,1627,2050,423,-1,2,200,3
"eJgE3AVx","black",0,1,5,5,8,2050,1627,423,1,0,4,2
"YNQ5pxFn","black",0,0,5,5,8,1627,2050,423,-1,1,102,2
"ndZRhK6w","white",0,0,5,5,8,2050,1852,198,1,1,101,6
"RkhniADk","black",0,0,5,5,9,1981,2050,69,-1,0,15,4
"y9jJdqti","black",0,0,5,5,7,2050,1981,69,1,1,115,9
"yC4TNsVZ","white",0,1,10,5,16,1901,1164,737,1,2,270,8
"sfAQRL4r","white",0,1,11,5,14,1164,1435,271,-1,1,101,4
"73yrL8pJ","white",0,0,10,0,10,1435,1164,271,1,2,250,7
"TWpQfwRs","white",0,0,11,5,15,1164,1435,271,-1,2,248,7
"33CuQ7Wv","black",0,0,10,5,14,1164,1901,737,-1,2,248,8
"H8ZbC9Nb","black",1,0,10,0,10,1245,1228,17,1,2,260,5
"c97bIIYV","black",1,0,10,0,10,1287,1099,188,1,1,120,2
"nQNTkDIK","white",0,0,10,15,22,1866,1099,767,1,3,317,10
"YcFsnSyR","white",1,0,10,0,10,1211,1230,19,-1,1,120,2
"3zUeArOl","white",1,1,10,0,10,1344,1500,156,-1,1,150,4
"YDr0Gbb8","white",0,0,10,10,17,1834,1500,334,1,2,241,8
"bkePgHvV","black",0,0,10,10,18,1500,1834,334,-1,3,301,5
"1Rb8zwjl","white",0,1,10,5,14,1635,1500,135,1,3,300,10
"zJiScU54","black",1,1,10,0,10,1456,1604,148,-1,3,320,4
"Z4SG1Ob7","black",1,0,10,0,10,1378,1318,60,1,2,200,3
"8MfLGOXL","black",1,0,10,0,10,1500,1487,13,1,3,310,5
"JAAIwQEV","white",1,0,15,15,31,1714,1709,5,0,0,43,5
"DDTJ3Yeo","white",1,0,15,15,33,1613,1729,116,-1,2,202,9
"hn1NqGaN","black",1,0,15,15,28,1731,2127,396,-1,1,106,4
"33xKIuG7","black",1,1,15,15,28,1739,1840,101,-1,0,65,11
"tKZv5wGC","black",1,1,15,15,34,1760,1718,42,1,2,202,7
"c2WR287x","white",1,0,15,15,30,1708,1729,21,-1,2,202,8
"MIapptBf","white",1,0,15,15,28,1721,1643,78,1,3,330,4
"J2GvS4LK","black",1,0,15,15,21,1707,1712,5,0,2,207,7
"Sfay2hYj","black",1,1,10,2,12,1170,1662,492,-1,1,101,2
"wytBeWQ0","white",1,0,5,5,9,1261,1237,24,1,0,0,1
"Z0VzPUPm","white",1,1,10,5,16,1100,1306,206,-1,0,4,3
"1pBIszeA","white",0,1,10,5,14,1590,1100,490,1,2,241,7
"CAEZnTSC","black",0,1,10,5,13,1100,1590,490,-1,0,6,3
"JT1xA30W","black",1,0,5,5,12,1302,875,427,1,2,220,3
"LSQ4yNeU","white",1,1,7,5,8,1522,1500,22,1,2,242,6
"xSwSmC1e","black",1,0,10,0,10,2306,2405,99,-1,2,246,7
"TovD1oTY","black",1,0,10,0,10,2422,2386,36,1,1,122,8
"u0FzSAO8","black",1,0,10,0,10,2373,2356,17,1,1,133,17
"1YmgTIJI","black",1,0,10,0,10,2325,2338,13,-1,3,302,5
"DYpN9YxD","white",1,0,10,0,10,2336,1830,506,1,2,245,9
"9ZsNhTh2","white",1,0,10,0,10,2334,1836,498,1,2,261,6
"78hLyDK0","white",1,0,10,0,10,2329,2017,312,1,0,67,15
"mquRdEhM","black",1,1,10,0,10,1879,2326,447,-1,1,152,6
"awUwx4yw","white",1,0,10,0,10,2323,1881,442,1,2,242,16
"wXWF2VOU","black",1,0,10,0,10,1622,2322,700,-1,2,247,9
"AAiM3La2","black",1,1,10,0,10,1933,2318,385,-1,1,143,10
"FrYghAWU","black",1,0,10,0,10,1983,2313,330,-1,0,40,2
"2HUEMO77","white",1,1,10,0,10,2312,1663,649,1,2,262,6
"ob8ByiQL","black",1,0,10,0,10,1866,2309,443,-1,0,4,2
"XDgrsvyY","black",1,0,10,0,10,1835,2307,472,-1,3,394,9
"drftECef","white",1,0,10,0,10,2300,2041,259,1,4,420,8
"lLnTBNyP","white",1,0,10,0,10,2288,2148,140,1,2,242,4
"q1qoMs5p","white",1,1,10,0,10,2283,1947,336,1,3,337,7
"FicdeaYj","white",1,0,10,0,10,2275,2016,259,1,1,117,12
"DrNPTV0R","black",1,0,10,0,10,1909,2271,362,-1,1,122,8
"h8sFveY6","white",1,0,10,0,10,2263,2006,257,1,4,421,7
"YTPvqqDg","black",1,0,10,0,10,1293,2263,970,-1,1,102,2
"x3qqYZK7","white",1,1,10,0,10,2257,1922,335,1,1,134,9
"TTXLxBqr","black",1,0,10,0,10,2191,2239,48,-1,1,143,10
"tz5RAeQT","black",1,0,10,0,10,1380,2239,859,-1,3,330,4
"M0iO8NeI","black",1,0,10,0,10,1796,2235,439,-1,4,400,4
"DuBCgvJa","black",1,1,10,0,10,1879,2230,351,-1,1,133,11
"4Sqxp7eu","white",1,0,10,0,10,2217,2059,158,1,0,99,15
"zbVWQB0i","black",1,1,10,0,10,2336,2185,151,1,1,143,10
"e0t2usED","white",1,0,10,5,16,2175,1936,239,1,1,109,11
"jcoH8Yl5","white",1,0,10,5,17,2161,1984,177,1,2,245,8
"ynfbOFga","white",1,0,10,5,15,2150,1915,235,1,4,461,6
"VG0al8lF","black",1,0,10,5,13,1976,2135,159,-1,1,122,6
"QR3IXpzt","black",1,0,10,5,15,1830,2126,296,-1,0,16,4
"4SrloqB0","black",1,0,10,5,14,2001,2105,104,-1,0,22,6
"aQ1k38XF","white",1,1,10,5,13,2104,1344,760,1,2,241,5
"PccY4zs2","black",1,0,10,5,16,1918,2086,168,-1,1,130,4
"MXV6B40A","white",1,0,10,5,14,2082,1500,582,1,4,421,7
"1mi2HfIm","black",1,0,10,5,18,1774,2071,297,-1,1,141,8
"yqlKfOAp","black",1,0,10,5,11,1778,2059,281,-1,1,133,8
"PSjD1Xhv","black",1,0,10,5,14,1783,2045,262,-1,1,190,10
"eswCrJcC","black",1,1,10,5,18,1788,2029,241,-1,1,133,11
"D9vtX3w9","white",1,0,10,5,19,1609,2109,500,-1,3,343,8
"Twie5enB","black",1,1,10,5,14,1701,2100,399,-1,1,121,3
"eoC6bFlt","white",1,0,10,5,12,2091,1704,387,1,1,101,4
"Sex2TQMA","black",1,0,10,5,16,1931,2061,130,-1,2,248,8
"5Si2wSRc","white",0,0,180,0,180,1408,1396,12,1,3,330,4
"iKbLCzcl","white",1,1,10,0,10,1398,1383,15,1,3,330,4
"2MbA3y3n","white",1,0,10,0,10,1387,1399,12,-1,3,310,5
"P5HuMoRZ","black",1,1,10,0,10,1394,1512,118,-1,3,306,4
"QgodfZ9N","black",1,0,10,0,10,1479,1381,98,1,1,130,4
"8FYUaMEF","white",1,0,10,0,10,1371,1374,3,0,3,330,4
"OLLL4UW9","black",1,0,10,0,10,1372,1360,12,1,1,130,4
"hjAt7pYG","white",1,0,10,0,10,1351,1287,64,1,2,201,4
"WZ0QVNtC","black",1,1,20,0,20,1209,1265,56,-1,0,0,1
"nt4Pwj5C","black",1,1,17,5,19,1221,1820,599,-1,2,220,3
"EfbR5viI","white",1,1,8,0,8,1332,1500,168,-1,0,40,2
"JrlAIscq","black",1,0,30,0,30,1528,1369,159,1,3,302,3
"Pl9lWO03","white",1,0,30,0,30,1231,1545,314,-1,2,266,8
"1PCJShdC","white",1,0,15,15,27,1142,1138,4,0,2,242,6
"KsrYTVJW","black",1,0,10,0,10,1263,1264,1,0,2,241,7
"ZydVhIrf","white",1,1,15,15,26,1392,1500,108,-1,1,120,2
"GUt4BWYv","black",1,0,15,0,15,1906,1834,72,1,4,417,11
"KOX0GIOh","black",1,0,15,0,15,1841,2015,174,-1,0,43,2
"JLq6d7LP","white",1,0,15,0,15,1905,1852,53,1,1,100,2
"3fwBIVZP","black",1,1,10,0,10,1467,1478,11,-1,0,1,4
"4RggB4Pd","white",0,1,10,0,10,1478,1500,22,-1,1,127,3
"Yb0t6EPX","black",0,0,10,0,10,1500,1478,22,1,0,0,1
"zHBeN1Ql","white",0,1,10,0,10,1478,1362,116,1,1,107,2
"HsolNMZx","white",0,0,15,0,15,1478,1490,12,-1,2,244,5
"fDGEuax4","black",1,1,8,5,16,1453,1466,13,-1,2,262,6
"yzk9TBrf","white",0,0,5,5,7,1466,1592,126,-1,2,245,7
"7EOkF0DP","white",0,0,5,8,17,1466,1582,116,-1,2,241,4
"Jdcqh0ZM","black",0,0,2,10,8,1466,1744,278,-1,1,134,9
"zoaBo5Hf","black",1,0,10,0,10,1479,1454,25,1,2,245,7
"lad73Yza","white",1,0,6,5,9,1566,1493,73,1,2,262,6
"IdLtnMSr","black",1,0,10,0,10,1454,1421,33,1,3,330,6
"jVg6I7ln","white",1,0,10,0,10,1444,1465,21,-1,0,0,1
"FBDzyVF9","black",1,0,10,0,10,1387,1457,70,-1,4,490,9
"99WIHFGT","black",1,0,10,0,10,1417,1447,30,-1,3,300,3
"IwZxp7dg","white",1,1,10,0,10,1436,1439,3,0,3,346,12
"ZP5ZQVcC","black",1,0,10,0,10,1455,1081,374,1,2,257,10
"mcIe47kW","black",1,0,10,0,10,1318,1448,130,-1,2,257,10
"izepvFbk","white",1,0,10,0,10,1437,1446,9,0,1,115,9
"079kHDqh","black",1,0,10,0,10,1448,1436,12,1,3,302,4
"3HcbGoZ7","black",1,0,10,0,10,1308,1441,133,-1,2,226,5
"nbM0dEPe","black",1,0,10,0,10,1708,1851,143,-1,3,302,4
"hN4to7eV","black",1,0,15,5,20,1960,2260,300,-1,3,311,5
"3T6iRhh0","black",1,0,15,5,20,1969,2247,278,-1,0,8,5
"p80h54Rh","black",1,0,10,3,13,1325,1174,151,1,3,302,3
"7yjm4QKt","black",0,1,15,1,17,1325,1500,175,-1,2,267,8
"GLNSsTvw","white",1,1,5,8,14,1322,913,409,1,3,302,3
"AKDSQGBI","white",1,0,15,0,15,1224,1332,108,-1,1,121,3
"PklztzJG","black",1,1,30,0,30,1353,1068,285,1,3,302,5
"KU3BtTZA","black",1,1,10,9,19,1131,1347,216,-1,3,301,4
"ngPkTMFq","black",1,0,10,0,10,1197,1340,143,-1,1,100,2
"PG8ZOrx8","black",0,0,3,8,10,1163,1340,177,-1,3,300,5
"hh4qc2VN","black",1,0,60,120,96,1362,976,386,1,2,242,6
"F8VACPac","white",1,0,10,0,10,1348,1381,33,-1,3,302,3
"WddnNxvy","black",1,0,10,0,10,1375,1334,41,1,2,222,6
"IstEfy2X","white",1,1,90,120,340,911,1356,445,-1,0,10,2
"rXQXKATs","black",1,0,15,8,29,1030,1352,322,-1,2,268,10
"BR4DwSI4","white",0,0,5,5,7,1352,1408,56,-1,3,302,4
"3PMOVHCd","black",0,0,10,3,12,2035,1352,683,1,1,130,4
"ZnlHxqo0","white",1,1,5,8,14,1787,1417,370,1,2,241,7
"DUjvd9GQ","black",1,0,5,8,8,1810,1495,315,1,2,240,6
"hrWVSoCt","black",1,1,5,8,10,1783,1797,14,-1,0,2,2
"Y0ubgfvj","white",1,0,5,8,8,1723,1814,91,-1,1,133,11
"x3jqgdWW","black",1,0,5,8,14,1645,1806,161,-1,0,52,7
"4hOpQkq4","white",1,0,5,8,10,1800,1590,210,1,1,121,5
"U7NDaOs3","white",1,0,5,8,8,1798,1250,548,1,2,279,10
"BXpDfkWi","black",1,0,5,8,15,1602,1791,189,-1,1,121,3
"BqpWJ53F","black",1,0,5,8,14,1415,1788,373,-1,1,121,3
"ApAyKSwj","white",1,0,8,0,8,1758,1804,46,-1,0,51,4
"xacBVmLA","black",1,0,8,0,8,1815,1889,74,-1,1,100,2
"JP6ug5fw","white",1,1,8,0,8,1800,1831,31,-1,1,101,4
"cOtmY0Wx","white",1,0,8,0,8,1820,1814,6,0,0,1,3
"zkP3Fthl","black",1,0,8,0,8,1830,1809,21,1,1,101,4
"vM7Emdp3","white",1,0,9,1,10,1914,1842,72,1,1,133,8
"3iG76tYn","black",1,0,9,1,10,1856,1903,47,-1,2,266,8
"8z5O0GXW","white",1,0,5,5,10,2469,2216,253,1,1,133,11
"xqeX9j9X","black",1,0,5,5,8,2220,2464,244,-1,2,247,8
"lVByKtnM","black",1,1,8,0,8,1973,2462,489,-1,4,420,8
"YFAGqr4x","white",1,0,5,5,11,2460,2240,220,1,0,45,3
"i2XoU16H","black",1,0,5,5,7,2104,2456,352,-1,2,227,6
"sviA3YFR","black",1,0,5,5,8,2301,2449,148,-1,2,229,6
"ufqg7t3b","white",1,1,5,5,10,2447,2005,442,1,1,107,5
"T9C3CKwR","black",1,0,5,8,16,2306,2438,132,-1,2,248,8
"blXTFCHC","white",1,0,9,3,14,2432,2213,219,1,0,42,8
"Qc2LiPNG","black",1,0,8,0,8,2255,2425,170,-1,3,300,3
